Certification,View,Comment_num,Date,Name,Fans,Video_Index,Comment_Text,Censor_Score,Topic,Certification_Type
1,290000,1137,"(2025, 1, 5)",冯无畏,340492,129,我们自己的伟人诞辰日,10,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,再说穷人是舔狗的，麻烦先去学学社会学，了解下，中国的穷人和中产阶级，到底占比多大,5,China Progress,Media
0,100000,875,"(2023, 3, 17)",车轮哥Wheelsboy,180573,173,对于外国人那就成进口的了肯定好呀,4,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,祖国万岁,6,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,《 历 史 版 狼 来 了》,9,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,我是数字生命，工农万岁！,10,China Progress,None
0,250000,3438,"(2019, 5, 3)",熙莫殇,3049,151,不该，动画片是成人看的（吃瓜）,5,China Progress,None
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,中国也参加了越战,5,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,舆论,7,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,彼此弯弓月 流遍了郊原血,4,China Progress,None
1,242000,1910,"(2019, 1, 15)",天才简史,1877167,103,容易……,2,China Progress,Famous Content Creator
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,就三星财阀发达,8,China Progress,Influencer
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,主要是，第一部是真的用心,7,China Progress,Government
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,2333,6,China Progress,Media
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,一年一个,2,China Progress,Government
0,530000,748,"(2025, 2, 4)",十厂长啊,63663,113,讲过了宏观，偏要和你抠细节,4,China Progress,None
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,装逼看总量，哭穷说人均,8,China Progress,None
1,240000,468,"(2023, 6, 16)",司空离,126032,49,有啥用啊，能发展出科技吗,7,China Progress,Famous Content Creator
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,表示知道苏联被那帮苏修搞成那副死样子，除了叹息，还是叹息，美国人的话不能轻易相信,1,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,四百七十多年是真牛啊 真是明君多 比汉还要猛,10,China Progress,None
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,竟然有我长春,7,China Progress,None
1,874000,751,"(2024, 2, 4)",-战舰波将金-,594158,20,你必须在正确性和有效性做正确的措施，这个不能只从信念上面看,10,China Progress,Famous Content Creator
4,490000,429,"(2021, 5, 4)",共青团中央,11416633,131,祖国万岁,6,China Progress,Government
0,108000,565,"(2023, 5, 21)",父辈的旗帜_,14560,13,——————————=》》☆》☆》=《༺=☆=༻》=《☆《☆《《=——————————,6,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,必须要时刻警惕贵族！这是每个时期和任何国家的送葬者！,6,China Progress,None
0,119000,397,"(2024, 3, 14)",实习证明小九老师,45385,140,钱老,7,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,看看那个吐谷浑，是当初慕容家分家后跑过去的一支，已经很强大了,6,China Progress,None
0,66000,105,"(2025, 1, 3)",今日话题猫,37748,170,其实是大部分比较水，但这并不是精英主义，英雄也来自人民嘛,2,China Progress,None
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,秋叶海棠可以细说一下,1,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,没学过瑷珲条约吗,9,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,夏以前是虞,9,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,不是，当时商朝说是朝，但实际上就是部落，大家各过各的，一个大部落起起落落和封建时期的起起落落是两回事,2,China Progress,None
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,我爸爸出生了,8,China Progress,None
5,1614000,2159,"(2022, 10, 15)",人民日报,16202447,137,祝国家繁荣昌盛，人民幸福安康,5,China Progress,Media
1,242000,1910,"(2019, 1, 15)",天才简史,1877167,103,致敬,7,China Progress,Famous Content Creator
0,100000,875,"(2023, 3, 17)",车轮哥Wheelsboy,180573,173,因为确实不行，除了会用大平板糊弄人，其他啥也不会,3,China Progress,None
0,562000,595,"(2020, 9, 18)",沉默的梵妮,915,99,课堂上用，谢谢,4,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,不是我演 我是真菜,10,China Progress,Media
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,这就是学霸看学渣的视角吧！,10,China Progress,None
5,1537000,5771,"(2021, 6, 26)",人民网,3995321,4,致敬 吾辈当自强,5,China Progress,Media
0,530000,748,"(2025, 2, 4)",十厂长啊,63663,113,人们不是只能靠战争，还能将目光望向星海↑,3,China Progress,None
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,乾隆 两宫太后这些保守势力,9,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,群狼环伺,7,China Progress,Media
1,727000,1227,"(2024, 12, 13)",鹿头军师,491292,128,那年的东北格外的寒冷,7,China Progress,Famous Content Creator
0,100000,875,"(2023, 3, 17)",车轮哥Wheelsboy,180573,173,国产车要起来真的得靠90，00，10这些人了,5,China Progress,None
5,322000,1734,"(2024, 12, 22)",新华社,17773584,42,旁和讲述人刘宇宁一起为中国加油！,7,China Progress,Media
2,72000,1477,"(2022, 5, 25)",赛车手谢欣哲,244611,26,曹宏伟,1,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,再韬就等于卖萌了,5,China Progress,Media
2,175000,852,"(2020, 9, 30)",花落成蚀,39767,114,貉!,6,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,南海16年已经解决了,7,China Progress,Media
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,袁老千古,10,China Progress,None
5,404000,449,"(2022, 10, 17)",央视新闻,20927290,24,邵庆利实名观看,10,China Progress,Media
1,290000,1137,"(2025, 1, 5)",冯无畏,340492,129,老美连f35那种垃圾飞机都交付不了了,4,China Progress,Famous Content Creator
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,前面的，有量了才会产生质,1,China Progress,Influencer
5,311000,136,"(2023, 3, 5)",人民日报,16202448,147,让我考上公务员报效祖国吧,6,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,丸辣！,8,China Progress,None
1,727000,1227,"(2024, 12, 13)",鹿头军师,491292,128,说得好,3,China Progress,Famous Content Creator
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,钱学森,9,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,金政委好,5,China Progress,Media
2,175000,852,"(2020, 9, 30)",花落成蚀,39767,114,拟人化？,3,China Progress,Influencer
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,富不过三代,10,China Progress,Influencer
0,423000,476,"(2019, 7, 22)",2的弓可4,340,73,最喜欢的一集,3,China Progress,None
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,中华人民共和国万岁！,8,China Progress,None
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,罗小黑在日本电影院被刷爆了,9,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,哈哈哈哈哈哈,6,China Progress,Media
1,350000,3268,"(2020, 11, 19)",战忽智库,1133194,122,就是从乾隆这儿开始扯淡的,5,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,六位帝皇丸,4,China Progress,None
1,1282000,7906,"(2020, 4, 23)",8KRAW,1089897,91,我家乡新余！！！！！,10,China Progress,Famous Content Creator
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,上号了,8,China Progress,None
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,根本没有什么长期因素，人为的。,7,China Progress,Influencer
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,中华人民共和国万岁,9,China Progress,None
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,宝莲灯火了好几首歌,9,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,活该，不长记性,9,China Progress,Media
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,至少要四海一吧,2,China Progress,Famous Content Creator
0,250000,3438,"(2019, 5, 3)",熙莫殇,3049,151,画风进步了故事却没有,10,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,大丈夫生于天地间，怎么能郁郁久居人下,2,China Progress,Famous Content Creator
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,分析的很透彻啊,8,China Progress,Influencer
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,丝滑接广,8,China Progress,Famous Content Creator
4,228000,828,"(2021, 12, 28)",共青团中央,11416626,34,战略眼光和定力,5,China Progress,Government
6,163000,442,"(2023, 4, 14)",人大国关继续教育,47995,66, 说的好,3,China Progress,Organization
1,242000,1910,"(2019, 1, 15)",天才简史,1877167,103,天才是用无数的汗水和一点一滴天赋造就出来的才能,4,China Progress,Famous Content Creator
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,虾仁猪心,2,China Progress,Government
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,这都预言到了吗,9,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,丸辣,8,China Progress,None
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,绿皮火车我坐过,6,China Progress,Famous Content Creator
0,366000,2220,"(2023, 8, 27)",蜀游,12737,55,再过30天？汽车满天飞,3,China Progress,None
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,万分之一,7,China Progress,Influencer
1,251000,1056,"(2021, 10, 31)",一水遮夏,225699,56,就是闭环的产业链！！！越来越便宜的边际,10,China Progress,Famous Content Creator
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,前面的，战辉只是这类中的少数，毕竟大部分网红不是战辉,8,China Progress,Influencer
0,930000,8705,"(2024, 6, 8)",钟爷历史1,74941,96,2040年，五星出东方利中国,5,China Progress,None
0,101000,582,"(2025, 1, 22)",财富论Pro,608,102,学生:有人问过我要不要恢复照明写作业了么？,9,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,牢美:你点谁呢？,6,China Progress,Famous Content Creator
0,117000,227,"(2023, 6, 6)",运动精英,7402,143,苏神起步竟然快过博尔特。。。 真牛逼 ,6,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,世界是由庸才组成的，90%低估了，人中龙凤，万里挑一,7,China Progress,Media
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,暴露年龄了233,5,China Progress,Famous Content Creator
0,101000,582,"(2025, 1, 22)",财富论Pro,608,102,现在差点就是蘑菇数量了,6,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,哈哈哈哈哈哈哈，脾气上来了,9,China Progress,Media
0,101000,582,"(2025, 1, 22)",财富论Pro,608,102,就这工业水平开战都不要人上了,1,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,独步单方是兵家大忌，双管齐下方能百战百胜！,10,China Progress,Media
1,334000,1941,"(2023, 8, 26)",硬核资本论,2243691,60,那时候没有转基因,8,China Progress,Famous Content Creator
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,现代化的第一部，掌握核武器，确保生存，确保独立,9,China Progress,Influencer
1,1282000,7906,"(2020, 4, 23)",8KRAW,1089897,91,昆明,7,China Progress,Famous Content Creator
2,444000,732,"(2024, 3, 22)",金灿荣教授,1292725,71,但是我们愿意,8,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,搞比利,5,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,哈哈哈哈哈哈。。。,9,China Progress,Media
4,630000,1806,"(2020, 11, 25)",共青团中央,11416635,175,这就是格局！,8,China Progress,Government
6,163000,442,"(2023, 4, 14)",人大国关继续教育,47995,66,4%啊,8,China Progress,Organization
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,newtype那个你是真的秀...,5,China Progress,Media
0,250000,3438,"(2019, 5, 3)",熙莫殇,3049,151,魁拔被你吃了,7,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,人均大法好，坚持100年！,7,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,体量大了 藏不住了,9,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,嗨,3,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,兔子从来不打小混混，要打就打全球前三。,9,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,六娃最机灵，翻盘就看六娃了！,7,China Progress,Media
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,美国人的欲望是永远也不会满足的,6,China Progress,Media
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,五星红旗迎风飘扬,6,China Progress,None
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,上号,9,China Progress,None
1,242000,1910,"(2019, 1, 15)",天才简史,1877167,103,天才,4,China Progress,Famous Content Creator
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,老子打的就是精锐,3,China Progress,Influencer
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,陈圆圆,6,China Progress,None
1,37000,568,"(2021, 11, 5)",酷玩实验室,1414944,41,罗马被日耳曼蛮子打就是先进被落后打了,5,China Progress,Famous Content Creator
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,军神要来了,7,China Progress,None
0,230000,427,"(2023, 10, 25)",马克白兰地,276232,23,羊脂球,5,China Progress,None
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,丸辣!,7,China Progress,None
2,909000,2455,"(2022, 11, 11)",卢克文工作室,4368529,160,刚开始，我不是最好的。,9,China Progress,Influencer
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,GKD,8,China Progress,Media
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,谁问了？谁？,3,China Progress,Famous Content Creator
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,别，要效率的还是得引入市场机制的,10,China Progress,Famous Content Creator
1,874000,751,"(2024, 2, 4)",-战舰波将金-,594158,20,铁证如山,2,China Progress,Famous Content Creator
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,注意 ：一带一路是倡议 官方未称之为战略,7,China Progress,Media
0,66000,105,"(2025, 1, 3)",今日话题猫,37748,170,借鉴能不强大吗,1,China Progress,None
5,1186000,26000,"(2018, 11, 28)",观察者网,7368386,167,马克思喜欢我又不喜欢你,9,China Progress,Media
2,483000,1682,"(2021, 10, 18)",卢克文工作室,4368515,6,内蒙古一机工业,7,China Progress,Influencer
2,419000,2062,"(2022, 12, 1)",远方的青木,484830,146,最后一句亮了,8,China Progress,Influencer
0,1537000,22000,"(2019, 9, 16)",大权Moment,15401,109,秋瑾,8,China Progress,None
0,183000,2810,"(2019, 3, 22)",观视频工作室,3926436,144,有心感受,7,China Progress,None
5,157000,350,"(2021, 1, 20)",科学网,220879,132,2022的回味,9,China Progress,Media
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,心净,5,China Progress,Famous Content Creator
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,intro,8,China Progress,Famous Content Creator
0,1440000,39000,"(2024, 4, 9)",风中火音扬,37144,150,东北:……,10,China Progress,None
1,671000,2763,"(2025, 1, 19)",军武志,1415364,45,你家你家,7,China Progress,Famous Content Creator
5,305000,357,"(2021, 6, 25)",河南民生频道大参考,196515,33,致敬科学家,5,China Progress,Media
0,1103000,14000,"(2025, 1, 25)",上角看历史,52724,139,看的我热血沸腾，泪目,9,China Progress,None
2,870000,8510,"(2023, 9, 5)",柏年说,900495,65,心酸啊 加班 内卷居然被说成是勤劳,6,China Progress,Influencer
2,421000,5394,"(2020, 11, 3)",花猫哥哥713,208049,1,三连了！！！,3,China Progress,Influencer
1,363000,4505,"(2019, 10, 1)",紫银风,300756,19,这个看过！！！,7,China Progress,Famous Content Creator
7,172000,625,"(2021, 5, 31)",随風说,735075,43,千古,10,China Progress,High-Energy Streamer
